filename,restaurant_title,geography_city,state,year,menuType,rest,tags
474653.jpg,SPISZEDDEL at Alemanisch Club,Luzern%2C%20Switzerland,n%2Fa,1891,2,,
474656.jpg,Dinner Menu at Hotel Ampersand,Hotel%20Ampersand%2C%20Saranac%20Lake%2C%20NY,New%20York,1891,0,,
474662.jpg,Breakfast Menu at The Windsor,Montreal%2C%20Canada,n%2Fa,1891,0,,
474663.jpg,The Windsor Luncheon Menu,Montreal%2C%20Canada,n%2Fa,1891,0,,
474667.jpg,"Dinner for Czar and Czarenna, King and Queen of Greece, Prince and Princess of Wales",,n%2Fa,1891,2,,
474673.jpg,Wedding Celebration Meal at Bremerhof,Bremen%2C%20GERMANY,n%2Fa,1891,0,,
474676.jpg,Evening Meal at Obs Coena Medicorum,Bergen%2C%20NORWAY,n%2Fa,1891,0,,
474682.jpg,Eleventh Annual Dinner at Queen City Club,Cincinnati%2C%20OH,Ohio,1891,2,,
474683.jpg,Celebration of the Evacuation of the City of New York,New%20York%2C%20NY,New%20York,1891,2,delmonicos,
474686.jpg,Thanksgiving Dinner at Murray Hill Hotel,New%20York%2C%20NY,New%20York,1891,2,,
474707.jpg,GRAND HOTEL MEN'S BANQUET at DELMONICO'S NY,New%20York%2C%20NY,New%20York,1892,0,delmonicos,
474712.jpg,Fifteenth Annual Dinner at Governors Of The Queen City Club,Cincinnati%2C%20OH,Ohio,1892,0,,
474713.jpg,Mrs. Bradley Martin Reception and Ball Menu,New%20York%2C%20NY,New%20York,1892,2,,
474714.jpg,Commonwealth Club Dinner at Morello's,New%20York%2C%20NY,New%20York,1892,2,,
474715.jpg,Dinner at Preble House,Portland%2C%20ME,Maine,1892,0,,
474723.jpg,DINNER at MAZZETI,Philadelphia%2C%20PA,Pennsylvania,1892,0,,
474727.jpg,DINNER-DANCE at THE ARLINGTON,Washington%2C%20DC,Washington%2C%20D.C.,1892,0,,
474729.jpg,Daily Menu at Hotel Windsor,Westminster%2C%20England,n%2Fa,1892,0,,
474738.jpg,Table d'hote dinner menu,Washington%2C%20D.C.,Washington%2C%20D.C.,1892,2,,
474743.jpg,Dinner Menu at Mountain Park Hotel,Hot%20Springs%2C%20N.C.,North%20Carolina,1892,0,,
474756.jpg,LUNCHEON TO GEORGE W. CHILDS,Chicago%2C%20IL,Illinois,1892,0,,
474758.jpg,Jaeger's Opening Banquet,New%20York%2C%20NY,New%20York,1892,2,,
474764.jpg,Third Annual Banquet at Mercantile Club,St.%20Louis%2C%20MO,Missouri,1892,0,,
474765.jpg,LUNCHEON at LAUREL-IN-THE-PINES,LAKEWOOD%2C%20NJ,New%20Jersey,1892,0,,
474769.jpg,Breakfast Menu on S.S.WAESLAND by Red Star Line,,n%2Fa,1892,1,,
474775.jpg,Daily Dinner Menu,New%20York%2C%20NY,New%20York,1892,0,,
474776.jpg,Dinner at King Alexander Of Servia,Belgrade,n%2Fa,1892,2,,
474778.jpg,Daily Dinner Menu at Mme.Fannie Berliner,New%20York%2C%20NY,New%20York,1892,0,,
474787.jpg,Breakfast Menu at Maplewood Hotel,White%20Mountains%2C%20NH,New%20Hampshire,1892,0,,
474791.jpg,Planet Mars Gustatory Club Dinner at Hotel Champlain,Hotel%20Champlain%2C%20Clinton%20County%2C%20NY,New%20York,1892,2,,
474800.jpg,Fest-Bankett at Der Liederkranz Halle,,n%2Fa,1892,2,,
474804.jpg,Luncheon Menu on R.M.S. 'CITY OF PARIS',,n%2Fa,1892,1,,
474809.jpg,Wedding Dinner at Mayer,Cincinnati%2C%20OHIO,Ohio,1892,0,,
474810.jpg,Dennett's Daily Bill of Fare,New%20York%2C%20NY,New%20York,1892,0,,
474812.jpg,Daily Dinner Served in Grill Room,London%2C%20ENGLAND,n%2Fa,1892,0,,
474813.jpg,Daily Dinner at Hotel Lyon,,n%2Fa,1892,0,,
474814.jpg,Anniversary Dinner Menu,New%20York%2C%20NY,New%20York,1892,0,,
474819.jpg,Second Anniversary Dinner at Eccentric Club,Criterion%2C%20Eccentric%20Club,n%2Fa,1892,2,,
474820.jpg,Thanksgiving Dinner at Robert Emmet Mac Alarney's Home,Harrisburg%2C%20PA,Pennsylvania,1892,2,,
474828.jpg,BILL OF FARE,,n%2Fa,1892,0,,
474830.jpg,SAINT NICHOLAS DAY Celebration Menu,,n%2Fa,1892,2,,
474831.jpg,Fifth Annual Ball Menu,Coney%20Island%2C%20NY,New%20York,1892,2,,
474833.jpg,Grand Banquet and Social Re-Union Menu,New%20York%2C%20NY,New%20York,1892,2,,
474856.jpg,Musicale & Cotillion at Cordova Tonight,St.%20Augustine%2C%20FL,Florida,1893,2,,
474857.jpg,GERMAN-AFRICAN MENU,Koenigsberg%2C%20GERMANY,n%2Fa,1893,0,,
474859.jpg,Bill of Fare at Hotel Westminster,Nice%2C%20FRANCE,n%2Fa,1893,0,,
474874.jpg,Twilight Club Dinner Menu,,n%2Fa,1893,0,,
474876.jpg,Dinner Menu for Pennsylvania RR Dining Cars,Pennsylvania%20Rr%20Dining%20Cars,Pennsylvania,1893,1,,
474877.jpg,Dinner at United State Legation,Copenhagen%2C%20DENMARK,n%2Fa,1893,0,,
474878.jpg,Lunch Menu at The Lakewood,LAKEWOOD%2C%20NJ,New%20Jersey,1893,0,,
474879.jpg,Dinner Menu at Pennsylvania Railroad Dining Car,Pennsylvania%20Railroad%20Dining%20Car,Pennsylvania,1893,1,,
474881.jpg,DINNER at NARRAGANSETT HOTEL,Providence%2C%20RI,Rhode%20Island,1893,0,,
474884.jpg,DINNER MENU at THE LAKEWOOD,LAKEWOOD%2C%20N.J.,New%20Jersey,1893,0,,
474886.jpg,Easter Dinner at Stanwix Hall,Albany%2C%20N.Y.,New%20York,1893,2,,
474900.jpg,Pennsylvania Railroad Luncheon Menu,Penn%2C%20Pennsylvania,Pennsylvania,1893,1,,
474901.jpg,Pennsylvania Railroad Dinner Menu,Penn%2C%20Pennsylvania,Pennsylvania,1893,1,,
474905.jpg,Testimonial Dinner at Hotel De Logerot,New%20York%2C%20NY,New%20York,1893,2,,
474907.jpg,Dinner Menu for The Admiralty Special,Chicago%2C%20IL,Illinois,1893,1,,
474912.jpg,ALMUERZO at EULALIA SPECIAL,New%20York%2C%20NY,New%20York,1893,0,,
474915.jpg,Dinner Menu on Norddeutscher Lloyd Bremen Ship,Bremen,n%2Fa,1893,1,,
474917.jpg,Dinner for Hon. Anthony Howells at St. David's Society of the State of NY,New%20York%2C%20NY,New%20York,1893,2,,
474922.jpg,Lunch Menu at Chicago Beach Hotel,Chicago%2C%20IL,Illinois,1893,0,,
474923.jpg,Dinner Menu at Columbia Casino Restaurant,Chicago%2C%20IL,Illinois,1893,0,,
474924.jpg,Hotel Claremont Dinner Menu,Claremont%2C%20California,California,1893,0,,
474927.jpg,Dinner hosted by King Alexander Of Servia,Belgrade,n%2Fa,1893,2,,
474929.jpg,Dinner Menu at Ocean House,Ocean%20House%2C%20Rhode%20Island,Rhode%20Island,1893,0,,
474933.jpg,Dinner at The Gerlagh,New%20York%2C%20NY,New%20York,1893,0,,
474934.jpg,Lunch Menu at The Marcaret,Columbia%20Heights%2C%20Washington%2C%20D.C.,Washington%2C%20D.C.,1893,0,,
474941.jpg,Breakfast at Watson House,Babylon%2C%20L.I.%2C%20N.Y.,New%20York,1893,0,,
474942.jpg,Lunch Menu at Watson House,Babylon%2C%20L.I.%2C%20N.Y.,New%20York,1893,0,,
474943.jpg,Sunday Dinner at Watson House,Babylon%2C%20L.I.%20N.Y.,New%20York,1893,0,,
474944.jpg,DAILY MENU,Hamburg%2C%20Germany,n%2Fa,1893,1,,
474948.jpg,Monday Dinner at Columbia Casino,Columbia,n%2Fa,1893,0,,
474966.jpg,Westchester Hunting Club Dinner at Union Club NY,New%20York%2C%20NY,New%20York,1893,2,,
474968.jpg,Holzwarth Hotel Continental Menu,Budapest%2C%20HUNGARY,n%2Fa,1893,0,,
474969.jpg,218th Anniversary of the 'Great Swamp Fight' at The Waldorf,New%20York%2C%20NY,New%20York,1893,2,waldorf,
474974.jpg,Christmas Dinner at Hotel San Remo,New%20York%2C%20NY,New%20York,1893,2,,
474982.jpg,Christmas Dinner at Savoy Hotel,New%20York%2C%20NY,New%20York,1899,2,,
474993.jpg,Christmas Dinner at Van Nuys,Los%20Angeles%2C%20CA,California,1899,2,,
474999.jpg,Feast of Saint John the Evangelist at Masonic Temple,Boston%2C%20MA,Massachusetts,1899,2,,
475004.jpg,New Year's Dinner at Hotel Netherland,New%20York%2C%20NY,New%20York,1900,2,,
475006.jpg,2ND ANNUAL BANQUET at ST. CHARLES HOTEL,Milwaukee%2C%20WI,Wisconsin,1900,2,,
475023.jpg,Dinner Menu at Roanoke Hotel,Roanoke%2C%20VA,Virginia,1900,0,,
475027.jpg,Luncheon Menu at Union Square Hotel,Union%20Square%2C%20New%20York,New%20York,1900,0,,
475028.jpg,Banquet Tendered to Hon. Philip Bloch,New%20York%2C%20NY,New%20York,1900,2,,
475043.jpg,Fourth Annual Dinner at Penataquit Corinthian Yacht Club,Manhattan%2C%20NY,New%20York,1900,2,,
475047.jpg,Breakfast Menu at St. Denis Hotel,St.%20Denis%2C%20City,n%2Fa,1900,0,,
475048.jpg,Dinner Menu at Frohner's Hotel Imperial,Frohner's%20Hotel%20Imperial%2C%20Vienna%2C%20Austria,n%2Fa,1900,0,,
475059.jpg,LUNCH MENU ABOARD SS FRIESLAND,,n%2Fa,1900,1,,
475067.jpg,Imperial Restaurant Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
475072.jpg,Siegel Cooper Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475073.jpg,DINNER MENU ABOARD SS FRIESLAND,,n%2Fa,1900,1,,
475074.jpg,Cafeteria Lunch Menu for All Meals,New%20York%2C%20NY,New%20York,1900,0,,
475076.jpg,Dinner Menu at Schulz Restaurant And Summer Garden,New%20York%2C%20NY,New%20York,1900,0,,
475084.jpg,Sunday Breakfast at Presbyterian Church,Waco%2C%20TEXAS,Texas,1900,0,,
475086.jpg,Breakfast Menu on Red Star Line SS Friesland,,n%2Fa,1900,1,,
475087.jpg,Lunch Menu on S.S. Friesland,,n%2Fa,1900,1,,
475088.jpg,Dinner Menu on Red Star Line S.S. Friesland,,n%2Fa,1900,1,,
475090.jpg,Carte du Jour at Grand Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475091.jpg,Dinner at Waldorf-Astoria Hotel,New%20York%2C%20NY,New%20York,1900,0,waldorf,
475092.jpg,DAILY MENU at Burke's Hotel & Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
475096.jpg,Haan's Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
475099.jpg,"Daily Breakfast at St, Denis Hotel",New%20York%2C%20NY,New%20York,1900,0,,
475102.jpg,Supper at Union Square Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475112.jpg,Lunch Menu at Restaurant Brevoort,New%20York%2C%20NY,New%20York,1900,0,,
475114.jpg,Dinner Menu at Restaurant Martin,New%20York%2C%20NY,New%20York,1900,0,,
475119.jpg,Dinner Menu,Holland%20House%2C%20Holland,n%2Fa,1900,0,,
475120.jpg,Breakfast Menu on S.S. FRIESLAND,Red%20Star%20Line,n%2Fa,1900,1,,
475121.jpg,Lunch Menu on S.S. FRIESLAND by RED STAR LINE,Red%20Star%20Line,n%2Fa,1900,1,,
475122.jpg,Dinner Menu on S.S. FRIESLAND by RED STAR LINE,,n%2Fa,1900,1,,
475123.jpg,Breakfast Menu at Brevoort House,New%20York%2C%20NY,New%20York,1900,0,,
475125.jpg,Luncheon Menu at Netherland Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475129.jpg,Bill of Fare,New%20York%2C%20NY,New%20York,1900,0,,
475130.jpg,Bill of Fare,New%20York%2C%20NY,New%20York,1900,0,,
475137.jpg,Breakfast & Luncheon Menu at Leon Flouret Cafe & Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475141.jpg,Breakfast Menu on S.S. Friesland,,n%2Fa,1900,1,,
475144.jpg,Hotel Chamberlin Luncheon Menu,Old%20Point%20Comfort%2C%20VA,Virginia,1900,0,,
475146.jpg,Breakfast at Hotel Nethrland,New%20York%2C%20NY,New%20York,1900,0,,
475149.jpg,Breakfast at Hotel Savoy,New%20York%2C%20NY,New%20York,1900,0,,
475150.jpg,Hotel Savoy Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475151.jpg,Hotel Savoy Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
475153.jpg,Healy's Oyster House Dinner or Lunch Menu,,n%2Fa,1900,0,,
475199.jpg,Luncheon Menu at Westminister Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475200.jpg,Supper Menu at Murray Hill Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475201.jpg,Dinner at Murray Hill Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475205.jpg,Daily Specials at Murray Hill Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475218.jpg,Dinner from 6 to 8 at Park Avenue Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475237.jpg,Luncheon at Broadway Central Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475239.jpg,Luncheon Menu at Gerard Hotel,Gerard%20Hotel,n%2Fa,1900,0,,
475241.jpg,Daily Lunch Menu at Ideal Dining And Lunch Room,New%20York%2C%20NY,New%20York,1900,0,,
475242.jpg,Daily Menu at Casino Central Park,Casino%20Central%20Park%2C%20Las%20Vegas%2C%20NV,Nevada,1900,0,,
475244.jpg,Daily Menu,Shanley's%2C%20NY,New%20York,1900,0,,
475247.jpg,Breakfast Menu at Stuart House,New%20York%2C%20NY,New%20York,1900,0,,
475248.jpg,Lunch Menu at Au Lion D'or,New%20York%2C%20NY,New%20York,1900,0,,
475249.jpg,PLAZA LUNCH AND DINNER,Plaza,n%2Fa,1900,0,plaza,
475253.jpg,Daily Lunch Menu at Plaza Hotel,New%20York%2C%20NY,New%20York,1900,0,plaza,
475255.jpg,Hotel Vendome Lunch Menu,New%20York%2C%20NY,New%20York,1900,0,,
475258.jpg,Dinner Menu at Muro Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475259.jpg,Lunch Menu at Muro Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475260.jpg,Child's Lunch Rooms Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475266.jpg,Empire Hotel Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475268.jpg,Annual Supper at Queen City Club,Cincinnati%2C%20OHIO,Ohio,1900,2,,
475270.jpg,Annual Dinner at Sherry's,New%20York%2C%20NY,New%20York,1900,2,,
475272.jpg,Breakfast Menu at Kensington Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475274.jpg,CARTE DU JOUR,New%20York%2C%20NY,New%20York,1900,0,,
475276.jpg,Lunch Menu at O. L. Cushman & Co.,New%20York%2C%20NY,New%20York,1900,0,,
475284.jpg,Extras for Today Menu,New%20York%2C%20NY,New%20York,1900,0,,
475286.jpg,Belvedere House Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475291.jpg,Daily Menu at Au Lion D'or Hotel And Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
475292.jpg,HAAN'S DINNER at PARK ROW BUILDING,New%20York%2C%20NY,New%20York,1900,0,,
475296.jpg,Daily Menu at Childs',New%20York%2C%20NY,New%20York,1900,0,,
475298.jpg,Haan's Lunch Menu,New%20York%2C%20NY,New%20York,1900,0,,
475303.jpg,Wedding Menu at Grand Pacific Hotel,Chicago%2C%20IL,Illinois,1900,2,,
475304.jpg,Irving's Restaurant Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
475306.jpg,SECOND ANNUAL BANQUET at HOTEL COLOMBO,New%20York%2C%20NY,New%20York,1900,2,,
475307.jpg,Dinner at HE,,n%2Fa,1900,0,,
475311.jpg,Standard Restaurant Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475315.jpg,Dennett's Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475316.jpg,Putney's Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475320.jpg,LUNCH menu at STEAMER PILGRIM,Fall%20River%2C%20Massachusetts,Massachusetts,1900,1,,
475321.jpg,LUNCH Menu at STEAMER PLYMOUTH,Fall%20River%2C%20Massachusetts,Massachusetts,1900,1,,
475328.jpg,Dinner Menu at Virginia Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475329.jpg,Table d'hote menu at Virginia Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475332.jpg,Special Single Breakfasts at Hotel Manhattan,New%20York%2C%20NY,New%20York,1900,0,,
475333.jpg,Table d'hote dinner at J.C. Hartmann's Restaurnt And Cafe,New%20York%2C%20NY,New%20York,1900,0,,
475337.jpg,Daily Menu at Riggs' Dining Rooms,New%20York%2C%20NY,New%20York,1900,0,,
475339.jpg,Table d'hote lunch at Hotel Vendome,New%20York%2C%20NY,New%20York,1900,0,,
475340.jpg,Breakfast at Hotel Vendome,New%20York%2C%20NY,New%20York,1900,0,,
475341.jpg,Carte du Jour at Hotel Vendome,New%20York%2C%20NY,New%20York,1900,0,,
475342.jpg,Daily Menu at Shanleys,New%20York%2C%20NY,New%20York,1900,0,,
475343.jpg,Breakfast Menu at Hotel Manhattan,New%20York%2C%20NY,New%20York,1900,0,,
475344.jpg,Hotel Empire Breakfast Menu,New%20York%2C%20NY,New%20York,1900,0,,
475345.jpg,Hotel Lincoln Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475354.jpg,DINNER MENU ABOARD S.S. FRIESLAND,,n%2Fa,1900,1,,
475355.jpg,LUNCH MENU ABOARD S.S. FRIESLAND,,n%2Fa,1900,1,,
475359.jpg,Haan's Lunch Menu,New%20York%2C%20NY,New%20York,1900,0,,
475362.jpg,Breakfast Menu at Holland House,Holland%20House%2C%20Holland,n%2Fa,1900,0,,
475363.jpg,Luncheon Menu,Holland%20House%2C%20Holland,n%2Fa,1900,0,,
475364.jpg,SUPPER at Holland House,Holland%20House%2C%20Holland,n%2Fa,1900,0,,
475372.jpg,DAILY DINNER MENU on SS FRIESLAND,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475383.jpg,LUNCH MENU at SHNELLDAMPFER 'AUGUSTE VICTORIA',Hamburg%2C%20Germany,n%2Fa,1900,1,,
475385.jpg,Breakfast Menu on S.S. 'FRIESLAND',,n%2Fa,1900,1,,
475386.jpg,Lunch Menu on S.S. 'FRIESLAND' by RED STAR LINE,,n%2Fa,1900,1,,
475391.jpg,Wedding Menu at Waldorf-Astoria Hotel,New%20York%2C%20NY,New%20York,1900,2,waldorf,
475396.jpg,Lunch Menu on SS FRIESLAND,Red%20Star%20Line,n%2Fa,1900,1,,
475397.jpg,DINNER MENU on SS FRIESLAND,Red%20Star%20Line,n%2Fa,1900,1,,
475398.jpg,Hotel Empire Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475400.jpg,Sunday Table d'Hote Dinner at Hotel Empire,New%20York%2C%20NY,New%20York,1900,0,,
475402.jpg,Sunday Menu at Smith & McNell,,n%2Fa,1900,0,,
475410.jpg,Dinner Menu at Hotel Marie Antoinette,New%20York%2C%20NY,New%20York,1900,0,,
475421.jpg,Special Breakfast at The New York Quick Lunch Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
475422.jpg,Dinner Menu at The New York Quick Lunch Restaurant And Bakery,New%20York%2C%20NY,New%20York,1900,0,,
475423.jpg,Dinner at Hotel Majestic,New%20York%2C%20NY,New%20York,1900,0,,
475425.jpg,Dinner at Hotel Savoy,New%20York%2C%20NY,New%20York,1900,0,,
475427.jpg,Special Dishes of To-Day at Hotel St. Andrew,New%20York%2C%20NY,New%20York,1900,0,,
475428.jpg,Breakfast Menu at Hotel Marie Antoinette,New%20York%2C%20NY,New%20York,1900,0,,
475432.jpg,Table d'hote dinner at Putnam House,New%20York%2C%20NY,New%20York,1900,0,,
475434.jpg,Breakfast Menu at Hotel Marie Antoinette,New%20York%2C%20NY,New%20York,1900,0,,
475435.jpg,Breakfast Menu on SS. FIRESTONE,,n%2Fa,1900,1,,
475438.jpg,Supper at Hotel Majestic,New%20York%2C%20NY,New%20York,1900,0,,
475449.jpg,Breakfast Menu on SS. FRIESLAND by Red Star Line,,n%2Fa,1900,1,,
475451.jpg,Dinner Menu on SS. FRIESLAND by RED STAR LINE,,n%2Fa,1900,1,,
475452.jpg,Lunch Menu on SS. FRIESLAND by Red Star Line,,n%2Fa,1900,1,,
475457.jpg,Dinner Menu on S.S. FRIESLAND,,n%2Fa,1900,1,,
475462.jpg,Supper Menu at Waldorf-Astoria Hotel,New%20York%2C%20NY,New%20York,1900,0,waldorf,
475463.jpg,Bill of Fare - Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475466.jpg,Carte du Jour at Down Town Club,New%20York%2C%20NY,New%20York,1900,0,,
475468.jpg,4th Annual Banquet at Windsor Hotel,Jacksonville%2C%20FL,Florida,1900,2,,
475470.jpg,Breakfast Menu at Majestic Hotel,Majestic%20Hotel%2C%20Unknown,n%2Fa,1900,0,,
475471.jpg,CARTE DU JOUR - DAILY HOTEL MENU,Majestic%20Hotel,n%2Fa,1900,0,,
475473.jpg,Breakfast & Supper Menu,New%20York%2C%20NY,New%20York,1900,0,,
475478.jpg,Daily Menu at Cafe Savarin,,n%2Fa,1900,0,,
475479.jpg,Daily Menu at Plaza,Plaza,n%2Fa,1900,0,plaza,
475480.jpg,Breakfast Menu on Steamer Richard Peck,,n%2Fa,1900,1,,
475481.jpg,Breakfast Menu on Canadian Pacific Railway Company's SS Manitoba,,n%2Fa,1900,1,,
475482.jpg,Breakfast Menu on Canadian Pacific Railway's SS Manitoba,,n%2Fa,1900,1,,
475485.jpg,Luncheon Menu on Canadian Pacific Railway Company's SS Manitoba,,n%2Fa,1900,1,,
475487.jpg,Dinner Menu on Canadian Pacific Railway Company's SS Manitoba,,n%2Fa,1900,1,,
475489.jpg,Breakfast Menu on S.S. Friesland,,n%2Fa,1900,1,,
475492.jpg,Dinner Menu on S.S. Friesland by Red Star Line,,n%2Fa,1900,1,,
475498.jpg,Lunch Menu on S.S. Friesland by Red Star Line,,n%2Fa,1900,1,,
475506.jpg,Lunch Menu on Hamburg-Amerika Linie's Espress Steamer Auguste Victoria,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475507.jpg,Lunch Menu on Hamburg-Amerika Linie's Express Steamer Auguste Victoria,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475517.jpg,Breakfast at Hotel Manhattan,New%20York%2C%20NY,New%20York,1900,0,,
475522.jpg,BILL OF FARE,NY%20CITY,New%20York,1900,0,,
475531.jpg,Dinner Menu at Colombo Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475536.jpg,Home Made Lunch Room Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475539.jpg,Carleton Restaurant Breakfast Menu,New%20York%2C%20NY,New%20York,1900,0,,
475549.jpg,DAILY MENU at THE GREEK RESTAURANT,New%20York%2C%20NY,New%20York,1900,0,,
475550.jpg,Louis Sherry Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
475551.jpg,DEJEUNER/LUNCHEON,New%20York%2C%20NY,New%20York,1900,0,,
475552.jpg,Dinner Menu at Hotel Marie Antoinette,New%20York%2C%20NY,New%20York,1900,0,,
475553.jpg,Table d'Hote Menu at Hotel Empire,New%20York%2C%20NY,New%20York,1900,0,,
475555.jpg,FRUHSTUCK/LUNCH at SCHNELIDAMFER AUGUSTE VICTORIA,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475570.jpg,Breakfast Menu on SS FRIESLAND,,n%2Fa,1900,1,,
475571.jpg,SUPPER menu on SS NACOOCHEE,,n%2Fa,1900,1,,
475572.jpg,Breakfast Menu on S.S. MANITOBA by Canadian Pacific Railway Company,,n%2Fa,1900,1,,
475581.jpg,Daily Menu,Lakewood%2C%20NJ,New%20Jersey,1900,0,,
475587.jpg,Bill of Fare at Colombo Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475593.jpg,Mrs. Geo. Boldt Luncheon Menu,New%20York%2C%20NY,New%20York,1900,0,,
475598.jpg,Daily Menu at Columbia Dairy Kitchen,New%20York%2C%20NY,New%20York,1900,0,,
475600.jpg,Daily Menu at Adams Hotel And Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
475601.jpg,Daily Menu at Buckley's Home Made Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475602.jpg,Dinner Menu Aboard SS Westernland,,n%2Fa,1900,1,,
475603.jpg,LUNCH MENU ABOARD SS WESTERNLAND,,n%2Fa,1900,1,,
475604.jpg,Lunch Menu on Hamburg-Amerika Linie's Express Steamer,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475611.jpg,LUNCHEON MENU - U.S.M.S. NEW YORK,,n%2Fa,1900,1,,
475612.jpg,Dinner Menu Aboard U.S.M.S. New York,,n%2Fa,1900,1,,
475617.jpg,Breakfast Menu on SS WESTERNLAND,,n%2Fa,1900,1,,
475618.jpg,Lunch Menu on SS WESTERNLAND,,n%2Fa,1900,1,,
475619.jpg,DINNER MENU - SS WESTERNLAND,,n%2Fa,1900,1,,
475620.jpg,Lunch Menu on Steamer 'Auguste Victoria',Hamburg%2C%20Germany,n%2Fa,1900,1,,
475624.jpg,Luncheon Menu at Empire Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475628.jpg,Dinner Menu at Marie Antoinette Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475630.jpg,Daily Menu at Wm.Schwegler's,New%20York%2C%20NY,New%20York,1900,0,,
475631.jpg,DINNER menu on STEAMER GRAF WALDERSEE,Hamburg%2C%20Germany,n%2Fa,1900,1,,
475638.jpg,LUNCH MENU at RMS OCEANIC,,n%2Fa,1900,1,,
475642.jpg,DINNER MENU at RMS OCEANIC,,n%2Fa,1900,1,,
475653.jpg,Dinner Menu on R.M.S. CAMPANIA by CUNARD LINE,,n%2Fa,1900,1,,
475654.jpg,Dinner Menu at RMS OCEANIC,,n%2Fa,1900,1,,
475668.jpg,Table d'hote at Hotel Empire,New%20York%2C%20NY,New%20York,1900,0,,
475671.jpg,Dinner Menu at Holland House,Holland%20House%2C%20Holland,n%2Fa,1900,0,,
475672.jpg,Dinner Menu at Hotel Marie Antoinette,New%20York%2C%20NY,New%20York,1900,0,,
475673.jpg,Hotel Claremont Daily Menu,New%20York%2C%20NY,New%20York,1900,0,,
475678.jpg,Lunch Menu on SS WESTERNLAND by RED STAR LINE,,n%2Fa,1900,1,,
475681.jpg,Luncheon Menu on R.M.S. Oceanic,,n%2Fa,1900,1,,
475683.jpg,FRUHSTUCK/LUNCH menu on SCHNELLDAMPFER 'AUGUSTE VICTORIA',Hamburg%2C%20Germany,n%2Fa,1900,1,,
475685.jpg,Breakfast Menu on SS WESTERNLAND by RED STAR LINE,,n%2Fa,1900,1,,
475689.jpg,Breakfast Menu on R.M.S. CAMPANIA by Cunard Line,,n%2Fa,1900,1,,
475690.jpg,CUNARD LINE LUNCHEON at R.M.S. CAMPANIA,,n%2Fa,1900,1,,
475691.jpg,"Dinner Menu on R.M.S. CAMPANIA, Cunard Line",,n%2Fa,1900,1,,
475693.jpg,Breakfast Menu on RMS OCEANIC,,n%2Fa,1900,1,,
475694.jpg,LUNCHEON MENU at RMS OCEANIC,,n%2Fa,1900,1,,
475702.jpg,Luncheon Menu at Pullman Dining Car Casa Monica,,n%2Fa,1900,1,,
475703.jpg,Dinner Menu at Marie Antoinette Hotel,New%20York%2C%20NY,New%20York,1900,0,,
475704.jpg,Sullivan's Menu,Sullivan's,n%2Fa,1900,0,,
475705.jpg,Bill of Fare at Sullivan's Restaurant,,n%2Fa,1900,0,,
